compound_name,GPCR_PME,relative_tmd_1,relative_tmd_2,relative_tmd_3,relative_tmd_4,relative_tmd_5,relative_tmd_6,relative_tmd_7,adjusted_tmd_delta_G_1,adjusted_tmd_delta_G_2,adjusted_tmd_delta_G_3,adjusted_tmd_delta_G_4,adjusted_tmd_delta_G_5,adjusted_tmd_delta_G_6,adjusted_tmd_delta_G_7,relative_N_terminal_loop_length,relative_downstream_loop_length_1,relative_upstream_loop_length_1,relative_downstream_loop_length_2,relative_upstream_loop_length_2,relative_downstream_loop_length_3,relative_upstream_loop_length_3,relative_C_terminal_loop_length,Molecular_Weight,Isoelectric_Point,Aromaticity,instability_index,gravy,sasa_total,sasa_crg,sasa_plr,sasa_aplr,f_crg,f_plr,f_aplr,alpha_helix,3_10_helix,extended_configuration,isolated_beta_bridge,turn,coil,CAI,Nc,GC3s,CpG_frame1_2,avgCU,CPS_sum,CPSpL,Global_tAI,tAI10Min,tAI10Max,tAI10q25.25.,tAI10q75.75.,avgCU_first20,avgCU_first10,avgCU_first5,GC,GC10min,GC10q25,GC10q75,GC10max,X40deltaG,X40freqens,plus10valRNAss,zeroto38avgRNAss,zeroto38minRNAss,zeroto38q25RNAss,zeroto38q75RNAss,zeroto38maxRNAss,deltaG,freqens,avgRNAss,minRNAss,q25RNAss,q75RNAss,maxRNAss
ENST00000395116,198.367192,0.03846154,0.05060729,0.05060729,0.05060729,0.048583,0.05060729,0.03643725,-0.8040517,-0.0736116,1.07563336,0.26655913,-1.2660405,-3.1531538,1.99752893,0.20242915,0.04251012,0.04453441,0.02024291,0.05060729,0.06477733,0.01417004,0.23481781,51735.6618,9.87998943,0.07287449,46.4218623,0.35445344,37018.647,9753.93464,7534.37594,19730.3365,0.26348706,0.20352921,0.53298373,0.6659919,0.00607287,0,0,0.06477733,0.26315789,0.21,56.03,0.491,0.014,0.580245184,32.96581951,0.057834771,0.326753,0.013454,0.721482,0.330395,0.488897,0.6535,0.662,0.65,0.432905484,0.2,0.366666667,0.5,0.733333333,-28.2,15.35,0.357012916,0.466545542,0.00595462,0.24347957,0.746746706,0.926107676,-466.7,518.14,0.626096639,0.00595462,0.526501663,0.760503348,0.997137293
ENST00000325123,5732.92288,0.08012821,0.06730769,0.08012821,0.08012821,0.06410256,0.07371795,0.07051282,-1.5742892,1.29294047,-0.7337333,-0.0449976,-2.2313959,-1.0414576,0.79745321,0,0.00961538,0.08012821,0.02884615,0.07051282,0.05448718,0.02884615,0.21153846,51546.5896,8.5246706,0.13129103,51.1499125,0.25754923,32704.7651,9198.02474,7857.42521,15649.3152,0.28124418,0.24025322,0.4785026,0.61269147,0.02407002,0.04157549,0.00656455,0.08752735,0.22757112,0.188,52.97,0.526,0.018,0.580343008,87.79700153,0.077286093,0.418331,0.045285,0.763585,0.389308,0.511533,0.7325,0.787,0.634,0.544708297,0.233333333,0.466666667,0.633333333,0.833333333,-33.6,43.54,0.584761896,0.615686814,0.26835581,0.44670881,0.774825443,0.895142685,-1234.7,875.78,0.607847928,0.01308312,0.494667535,0.755785428,0.997205371
ENST00000380573,2114.17297,0.05150215,0.0472103,0.05364807,0.04935622,0.05364807,0.04935622,0.03433476,-2.4701767,0.46895594,0.17510568,-1.3774418,-1.2074102,-1.5859652,3.30354023,0.05364807,0.04935622,0.01502146,0.03648069,0.04077253,0.12660944,0.027897,0.3111588,51485.9599,9.26264019,0.09871245,44.9511159,0.30708155,36304.8759,11571.6483,8900.77396,15832.4536,0.31873538,0.24516745,0.43609717,0.53648069,0.02145923,0.06008584,0,0.10085837,0.28111588,0.25,46.68,0.651,0.019,0.680952381,42.30832209,0.134739879,0.376061,0.112552,0.742096,0.328293,0.485353,0.773,0.871,0.954,0.4994709,0.333333333,0.433333333,0.566666667,0.733333333,-30.8,14.51,0.434756092,0.602848499,0.241416273,0.55742713,0.738699129,0.874474,-278.3,364.02,0.59845972,0.102331683,0.491805005,0.713791017,0.988723807
ENST00000306960,2531.35345,0.05434783,0.05434783,0.05434783,0.05434783,0.05434783,0.05217391,0.05217391,0.53562868,-0.5073256,1.86827939,-2.5827569,-0.7087734,-0.6179957,3.56718611,0.05434783,0.02608696,0.02826087,0.03695652,0.04347826,0.32608696,0.02391304,0.08478261,51420.3622,9.45211277,0.09782609,48.2993696,-0.081087,38003.446,13102.4039,8748.25422,16152.7879,0.34476884,0.23019634,0.42503482,0.56304348,0.01521739,0,0,0.07608696,0.34565217,0.205,47.42,0.508,0.013,0.594472844,21.53850598,0.069033673,0.384689,0.067117,0.669107,0.366734,0.491387,0.5945,0.656,0.678,0.461128861,0.233333333,0.4,0.533333333,0.733333333,-23.2,23.93,0.763667509,0.544685765,0.306924624,0.424111749,0.659684248,0.750541694,-252.7,186.8,0.537084796,0.01453451,0.397157938,0.689691476,0.991458419
ENST00000329321,5868.51648,0.05077263,0.05518764,0.05518764,0.05077263,0.05077263,0.03752759,0.0397351,-2.3266093,1.19274715,1.39242195,-1.3806802,-1.26506,-0.5633496,1.55003376,0.05298013,0.05298013,0.03532009,0.03532009,0.10375276,0.07505519,0.04415011,0.26048565,51328.2469,9.4320631,0.10154525,57.1598675,0.13002208,31768.6703,9638.60802,8634.38443,13495.6779,0.30339979,0.27178929,0.42481091,0.61368653,0.02207506,0.01766004,0.00441501,0.1192053,0.22295806,0.239,51.59,0.584,0.025,0.624986301,34.10404504,0.093692431,0.409536,0.119347,0.749508,0.381522,0.538213,0.4575,0.45,0.554,0.484489051,0.2,0.433333333,0.566666667,0.733333333,-28,26.62,0.505458741,0.671798289,0.309665037,0.557048854,0.879292616,0.99330363,-293.31,180.62,0.506758819,0.01259726,0.354900205,0.679140298,0.99330363
ENST00000369295,1043.15616,0.0524109,0.0524109,0.04612159,0.05031447,0.0524109,0.04612159,0.03354298,-2.6965671,-0.3799729,1.1627112,-0.5581842,-0.2541268,-1.3822702,3.32468223,0.12578616,0.0293501,0.0293501,0.03563941,0.04612159,0.15303983,0.01886792,0.22851153,51322.2648,9.2279562,0.08595388,55.859979,0.22725367,39189.7936,11942.9909,5974.66638,21272.1363,0.30474748,0.15245465,0.54279787,0.5639413,0.00628931,0,0.00419287,0.08385744,0.34171908,0.222,57.39,0.484,0.016,0.58168254,30.88775741,0.098368654,0.372859,0.113494,0.684015,0.361491,0.501312,0.5245,0.623,0.668,0.405291005,0.166666667,0.333333333,0.466666667,0.633333333,-20.4,14.11,0.599657809,0.609863911,0.312308182,0.461142974,0.75627418,0.951373062,-213,184.75,0.546770299,0.00688961,0.402012277,0.71095844,0.994818337
ENST00000330120,978.708124,0.0533049,0.04690832,0.03411514,0.05117271,0.05117271,0.03624733,0.03411514,-1.5756591,1.44134639,1.93712411,-0.2966968,-4.0619927,0.43190812,3.01395121,0.17270789,0.02558635,0.0533049,0.07249467,0.06823028,0.05970149,0.04690832,0.19402985,51123.2747,9.06710758,0.10447761,34.454371,0.34115139,34439.8961,9790.15443,6788.37454,17861.3671,0.28426783,0.19710787,0.5186243,0.64392324,0.01279318,0.02558635,0.0021322,0.13432836,0.18123667,0.221,55.72,0.485,0.006,0.580868167,27.66127275,0.089229912,0.306296,0.057314,0.704138,0.178513,0.477939,0.6585,0.784,0.806,0.426580922,0.233333333,0.366666667,0.466666667,0.666666667,-17.2,23.58,0.545056178,0.451139336,0.07139116,0.368319621,0.570553511,0.713107637,-243,233.76,0.551087505,0.07139116,0.433209933,0.675943049,0.99789255
ENST00000335666,164.557609,0.05411255,0.05411255,0.04761905,0.05194805,0.05411255,0.05194805,0.05194805,-1.5229259,-1.0873514,1.60136489,-1.2987222,0.50069113,-1.1993282,2.41991231,0.34415584,0.01731602,0.04545455,0.02813853,0.04329004,0.02813853,0.03030303,0.0974026,51105.8235,9.5219965,0.08008658,49.3346537,0.12662338,40647.201,12726.8252,8691.48995,19228.8859,0.31310459,0.21382751,0.4730679,0.6017316,0.00649351,0,0,0.07792208,0.31385281,0.235,60.16,0.54,0.01,0.617612903,38.72718876,0.125330708,0.370559,0.062425,0.714734,0.303525,0.485231,0.716,0.825,0.76,0.438709677,0.233333333,0.4,0.5,0.6,-25.7,21.37,0.776744158,0.548870154,0.22624493,0.402658155,0.75833827,0.950995483,-220.61,204.92,0.5017696,0.02418205,0.359882645,0.641470917,0.997917599
ENST00000312457,283.830413,0.05106383,0.05319149,0.05319149,0.05319149,0.05319149,0.05106383,0.05319149,-1.2105277,-1.8010763,-0.8796791,-1.652332,-0.5770882,1.0220165,0.18773965,0.06382979,0.01489362,0.04468085,0.02553191,0.04468085,0.06170213,0.02765957,0.34893617,50961.764,4.59255657,0.09148936,60.2736383,0.14446809,39113.6865,8530.08078,10768.1073,19815.4984,0.2180843,0.2753028,0.50661291,0.52978723,0.00851064,0.01702128,0,0.05106383,0.39361702,0.176,56.56,0.446,0.047,0.542073491,99.69369911,0.08729746,0.361905,0.021328,0.816982,0.341558,0.483915,0.671,0.629,0.67,0.497231128,0.1,0.366666667,0.633333333,0.866666667,-34.6,38.18,0.70917989,0.78378716,0.680106631,0.699004235,0.879414438,0.97797603,-1174.8,996.62,0.61935314,0.02167273,0.499717864,0.748240902,0.997713548
ENST00000354550,742.580153,0.05150215,0.0472103,0.05364807,0.04935622,0.05364807,0.04935622,0.03433476,-2.4701767,0.46895594,0.17510568,-1.3774418,-1.2074102,-1.5859652,3.30354023,0.05364807,0.04935622,0.01502146,0.03648069,0.04077253,0.12660944,0.027897,0.3111588,50776.2946,9.42484264,0.10769231,47.2007033,0.25604396,35519.7472,11354.0287,8659.31766,15506.4007,0.31965399,0.24378883,0.43655718,0.57142857,0.01978022,0.05054945,0,0.09230769,0.26593407,0.177,50.15,0.336,0.009,0.501781194,84.08803649,0.076097771,0.331796,0.022682,0.688815,0.319533,0.470928,0.5065,0.584,0.638,0.359252562,0,0.266666667,0.433333333,0.7,-18.3,22.34,0.542847635,0.598856134,0.48883394,0.553701604,0.651127232,0.71329941,-823.2,688.35,0.561623117,0.00028965,0.429316567,0.71434213,0.995940101
ENST00000506953,268.588266,0.05617978,0.0494382,0.05617978,0.0494382,0.05168539,0.0494382,0.05393258,-2.0613152,0.15744312,-0.9118135,0.68458632,-0.7673489,-2.2559484,0.55893178,0.09438202,0.03370787,0.03146067,0.02696629,0.06516854,0.30561798,0.03820225,0.03820225,50725.9724,9.00328388,0.10337079,49.6521573,0.22089888,33767.1318,10541.8489,9132.20196,14093.0809,0.31219261,0.27044648,0.41736091,0.73707865,0.00674157,0.02247191,0,0.08539326,0.14831461,0.183,52.24,0.382,0,0.506210826,32.13454721,0.091812992,0.374494,0.067706,0.656103,0.357374,0.502216,0.5215,0.589,0.716,0.430740038,0.133333333,0.4,0.5,0.633333333,-24,26.89,0.293966897,0.445242914,0.211611927,0.38429888,0.54394908,0.602095054,-264.1,302.76,0.57197203,0.00782582,0.45086442,0.722812066,0.99836384
ENST00000398285,6434.92522,0.08561644,0.06506849,0.07191781,0.08561644,0.08561644,0.07191781,0.08561644,-2.7027541,2.16399217,2.05009487,-0.593714,-1.9512096,-0.6778731,2.24999732,0,0.01369863,0.10616438,0.01712329,0.05479452,0.05821918,0.03082192,0.16780822,50718.5956,9.46726284,0.13738739,48.0288739,0.22657658,31679.5732,8466.85722,7848.42455,15364.2914,0.26726551,0.24774401,0.48499048,0.59009009,0.02927928,0.05405405,0.00900901,0.15990991,0.15765766,0.181,47.98,0.345,0.003,0.478710602,28.2560248,0.081195474,0.428196,0.136482,0.67473,0.400978,0.523617,0.483,0.486,0.434,0.445185891,0.166666667,0.391666667,0.533333333,0.666666667,-18.8,34,0.0234884,0.372982994,0.01758044,0.132258445,0.65327097,0.870853195,-285.8,216.91,0.568249297,0.01758044,0.41184674,0.753636355,0.992041202
ENST00000615358,5623.87948,0.05630631,0.05405405,0.05630631,0.05405405,0.05405405,0.05405405,0.03603604,-2.3557946,0.82183935,1.0312123,-0.0141221,-1.3911998,-2.8500822,3.14191056,0.12162162,0.02477477,0.03828829,0.02477477,0.07432432,0.11486486,0.03828829,0.1981982,50693.8929,8.98819828,0.11486486,45.1382883,0.21689189,34671.5757,10563.6109,8441.19444,15666.7703,0.3046764,0.24346152,0.45186208,0.67342342,0.00675676,0.02702703,0,0.10135135,0.19144144,0.269,52.26,0.591,0.022,0.664433962,52.32573086,0.165065397,0.398252,0.145071,0.68917,0.359213,0.517324,0.6845,0.764,0.644,0.495807128,0.333333333,0.433333333,0.533333333,0.7,-15.7,34.71,0.408099186,0.35399694,0.232923844,0.285860152,0.409082224,0.534833084,-291.4,249.94,0.597914241,0.03431209,0.438457422,0.77302531,0.993465402
ENST00000280155,2599.57834,0.05376344,0.04946237,0.05376344,0.05376344,0.05376344,0.05376344,0.05376344,-2.351834,0.02995854,0.75273146,0.12888447,-0.9242418,-3.4493711,3.07967165,0.10752688,0.01935484,0.0344086,0.03010753,0.04731183,0.32688172,0.0172043,0.04516129,50646.1041,9.75066586,0.10107527,45.6163441,0.01204301,39282.9637,13625.8329,6264.98919,19392.1416,0.34686367,0.15948362,0.49365271,0.54623656,0.00645161,0,0,0.07311828,0.37419355,0.195,48.85,0.306,0.009,0.48881016,40.03311922,0.05359186,0.26656,0.009219,0.680465,0.147687,0.469108,0.59,0.649,0.49,0.343137255,0.1,0.266666667,0.433333333,0.666666667,-18.2,26.92,0.456332723,0.489145143,0.167639589,0.410663385,0.598157584,0.666281045,-474.3,588.13,0.543560156,0.00651908,0.407673759,0.683847248,0.998093138
ENST00000542968,1954.02094,0.05417607,0.05417607,0.05643341,0.05643341,0.05643341,0.05643341,0.05417607,-2.7241455,-0.8322219,1.24133226,-1.1758851,-0.4800977,-2.4275899,3.17074735,0.07900677,0.0248307,0.03160271,0.03611738,0.04514673,0.34085779,0.02257336,0.03160271,50618.8733,9.55294132,0.09706546,53.0817381,0.06027088,37499.2999,13530.2746,8950.09602,15018.9293,0.36081406,0.23867368,0.40051226,0.64785553,0.01354402,0,0.00451467,0.06320542,0.27088036,0.188,53.97,0.463,0.009,0.561247265,36.23904429,0.079471588,0.329867,0.043113,0.646875,0.273914,0.484852,0.4805,0.43,0.244,0.415878,0.2,0.333333333,0.5,0.666666667,-17.9,39.03,0.600712667,0.564890561,0.379861715,0.487904249,0.659748298,0.798678648,-359,368.27,0.581404466,0.00551988,0.458154776,0.717965888,0.998187871
ENST00000544518,1202.08159,0.05429864,0.05429864,0.05656109,0.05656109,0.05656109,0.05656109,0.05429864,-2.7241455,-0.8322219,1.24133226,-1.1758851,-0.4800977,-2.4275899,3.17074735,0.07918552,0.02488688,0.02941176,0.0361991,0.04524887,0.34162896,0.02262443,0.03167421,50519.7423,9.55294132,0.09728507,53.1792081,0.05090498,37612.8981,13561.7192,8838.25553,15212.9233,0.36056034,0.23497938,0.40446028,0.57466063,0.01809955,0.00904977,0,0.12669683,0.27149321,0.211,51.3,0.504,0.018,0.571691919,25.48071225,0.064508132,0.407867,0.051476,0.679578,0.385119,0.511195,0.557,0.633,0.47,0.523529412,0.233333333,0.466666667,0.6,0.733333333,-33.7,13.65,0.78758523,0.549055275,0.26818428,0.342583347,0.737067689,0.866286751,-421.11,388.18,0.617046791,0.07688162,0.493152933,0.757965979,0.99913308
ENST00000019103,2408.88064,0.08474576,0.05762712,0.08135593,0.0779661,0.08474576,0.07457627,0.07457627,-2.0700586,2.01699659,1.12696798,0.17320541,-1.9004502,-0.9165255,-0.0440404,0,0.01016949,0.07118644,0.07457627,0.05084746,0.06101695,0.03050847,0.16610169,50206.0832,7.87927761,0.11363636,54.9722727,0.24590909,30027.1757,9018.07434,7355.029,13654.0724,0.30033042,0.24494575,0.45472383,0.61136364,0.02045455,0.04318182,0.00681818,0.14545455,0.17272727,0.164,50.87,0.371,0.008,0.523212291,11.14844615,0.03122814,0.285718,0.040197,0.737835,0.17295,0.430935,0.617,0.687,0.732,0.404096834,0.133333333,0.333333333,0.466666667,0.733333333,-24,36.17,0.194622077,0.416185824,0.02050448,0.276963106,0.616024093,0.701685015,-268.2,233.11,0.608944947,0.02050448,0.469289843,0.757529976,0.989430805
ENST00000392606,111.397465,0.03928571,0.04107143,0.04464286,0.03928571,0.04285714,0.03928571,0.04107143,-1.9275015,1.99474307,1.81257082,0.06394073,-0.7628003,-0.9787803,-0.4722099,0.03392857,0.02321429,0.00535714,0.04642857,0.03928571,0.1,0.00714286,0.45714286,50100.381,7.02026348,0.08855292,61.7495032,-0.2920086,50345.3983,14703.0998,12098.3186,23543.9799,0.29204456,0.24030634,0.46764909,0.30885529,0.01727862,0.00863931,0,0.10151188,0.5637149,0.195,47.1,0.442,0.002,0.545173267,18.76614686,0.046566121,0.264312,0.037613,0.571167,0.155502,0.432414,0.6145,0.589,0.572,0.412541254,0.2,0.366666667,0.466666667,0.6,-23.9,32.65,0.55157795,0.525894952,0.0444136,0.319944633,0.778078955,0.898628166,-312.4,179.09,0.555040559,0.02347274,0.441545504,0.674666572,0.972305116
ENST00000620793,6389.58898,0.05555556,0.05111111,0.05555556,0.05333333,0.05555556,0.04888889,0.05111111,-2.6536273,-0.7855682,0.75273146,-1.1721967,-1.5040797,-3.1092691,3.20569741,0.02888889,0.02222222,0.03555556,0.03111111,0.05111111,0.37555556,0.03777778,0.04666667,49953.1103,8.79885464,0.10666667,54.4791111,0.04111111,36705.5753,12059.5739,7816.68065,16829.3208,0.32854883,0.21295622,0.45849495,0.57777778,0.00666667,0,0,0.07555556,0.34,0.179,57.03,0.427,0.033,0.546641008,94.45299584,0.066143555,0.344069,0.021471,0.695016,0.314674,0.476112,0.6125,0.634,0.724,0.484487987,0.1,0.4,0.566666667,0.866666667,-55.7,34.9,0.437927195,0.591128054,0.37898637,0.563926301,0.680461982,0.734252996,-1405.6,923.4,0.632026475,0.01353873,0.535344797,0.748026846,0.99964142
ENST00000539777,118.546053,0.04536862,0.04725898,0.04725898,0.04536862,0.04725898,0.04725898,0.03969754,-2.461057,-0.1500036,-1.0900155,1.26627843,-2.4570014,-0.7322013,1.54430259,0.05671078,0.01890359,0.02646503,0.02646503,0.04536862,0.09451796,0.03024575,0.38185255,49700.7927,9.27746792,0.09534368,49.3875831,-0.0399113,47653.5173,14691.3296,11262.6229,21699.5649,0.30829476,0.236344,0.45536124,0.46341463,0.00886918,0.01773836,0,0.14190687,0.36807095,0.18,58.15,0.465,0.029,0.548363533,151.3405684,0.085745365,0.316998,0.016501,0.740471,0.19441,0.483886,0.571,0.529,0.518,0.453756134,0.03333333,0.333333333,0.566666667,0.866666667,-30.2,32.6,0.633060472,0.621777548,0.52830168,0.584979216,0.658962238,0.695121772,-1683,1138.31,0.634374644,0.057697,0.515294532,0.763224666,0.99917009
ENST00000475537,793.578116,0.07100592,0.0739645,0.07100592,0.05621302,0.07100592,0.0739645,0.06213018,-0.2507048,2.70173669,1.83870049,0.33504239,-2.1103272,-2.0039716,2.13787488,0,0.0295858,0.0443787,0.03846154,0.1183432,0.06508876,0.03254438,0.19230769,49643.3292,9.14775753,0.10180995,45.4683937,0.26561086,30704.4948,9163.0433,7351.40027,14190.0513,0.29842677,0.23942424,0.46214899,0.64253394,0.01357466,0.0361991,0,0.09728507,0.21040724,0.172,54.63,0.486,0.021,0.560501582,199.397238,0.090143417,0.379398,0.006289,0.72733,0.357369,0.49913,0.6785,0.751,0.778,0.538635337,0.133333333,0.466666667,0.6,0.9,-65.7,30.39,0.425164716,0.71983499,0.09848585,0.591590029,0.896955411,0.993555605,-2564.9,1378.3,0.6531923,0.00207839,0.551124123,0.785524342,0.999188161
ENST00000330055,1031.16027,0.05411255,0.04978355,0.05411255,0.05411255,0.05411255,0.04761905,0.04978355,-1.7825381,0.3946391,0.61556803,0.32955019,-0.6888339,-2.8156444,3.12399916,0.11471861,0.01948052,0.02597403,0.04329004,0.03463203,0.31385281,0.03679654,0.04761905,49521.5723,10.3235319,0.10822511,53.7469697,0.18506494,35228.9041,12099.4105,5868.30623,17261.1873,0.34345123,0.16657646,0.4899723,0.64935065,0.00865801,0,0,0.0952381,0.24675325,0.171,56.02,0.5,0.043,0.576942801,51.57836362,0.101933525,0.365366,0.038133,0.68594,0.334814,0.493148,0.6525,0.547,0.372,0.525624179,0.2,0.433333333,0.633333333,0.9,-69.4,14.33,0.866630346,0.740686011,0.366266419,0.705557573,0.8522151,0.912372869,-556.2,364.87,0.616539963,0.07031871,0.4925884,0.745951887,0.99665979
ENST00000229768,565.139667,0.0625,0.0525,0.0525,0.0575,0.0625,0.0625,0.0625,-1.3146123,2.31999753,2.64337686,1.32137384,-3.5101735,-1.9333583,2.99816916,0.175,0.0175,0.025,0.09,0.0575,0.0375,0.0375,0.1475,49519.5104,8.74431438,0.10313901,42.8659193,0.35,34694.4074,7442.41758,9988.79618,17263.1937,0.21451347,0.28790796,0.49757857,0.58520179,0,0.02690583,0.00896861,0.0941704,0.28475336,0.251,33.19,0.915,0.083,0.786190476,75.86502123,0.190615631,0.454954,0.221702,0.798852,0.399622,0.530675,0.7515,0.816,0.632,0.729549249,0.5,0.666666667,0.8,0.933333333,-55.4,35.11,0.768328354,0.699695311,0.46671486,0.603648146,0.770736417,0.858502323,-657.7,220.53,0.692591185,0.18277725,0.609729894,0.788332969,0.956390869
ENST00000277874,645.711712,0.05219207,0.05010438,0.05010438,0.05219207,0.05219207,0.05219207,0.04384134,-0.864298,0.68566914,0.39303033,0.90378788,0.09652172,-1.4138038,2.26733348,0.18162839,0.01043841,0.02296451,0.04384134,0.03340292,0.12734864,0.03549061,0.19206681,49487.4967,8.91309261,0.10561798,42.2532809,0.25662921,31369.9636,9746.00242,6198.70003,15425.2612,0.31067943,0.19759985,0.49172072,0.68988764,0.00674157,0,0.00449438,0.06966292,0.22921348,0.191,47.67,0.348,0.002,0.516959596,54.08724579,0.054688823,0.270737,0.014028,0.698002,0.157851,0.441248,0.641,0.689,0.62,0.336363636,0.1,0.266666667,0.4,0.666666667,-20.8,32.96,0.643071952,0.525278507,0.372887131,0.47314247,0.57154901,0.674231531,-645.8,594.14,0.554915186,0.00439075,0.425039473,0.698270091,0.998334512
ENST00000394427,391.829464,0.05800464,0.05336427,0.05800464,0.05104408,0.05800464,0.04640371,0.04640371,-2.6648846,-0.2444958,3.1803328,-0.4765183,-4.4178331,-0.7354229,2.39452621,0.10440835,0.02552204,0.02552204,0.04408353,0.07192575,0.07424594,0.04176334,0.2412993,49487.2833,9.27359982,0.10672854,43.7640603,0.26658933,31742.4988,11777.7453,6363.11894,13601.6345,0.37104027,0.20046056,0.42849917,0.69141531,0.01392111,0.03712297,0,0.07192575,0.18561485,0.205,49.98,0.67,0.049,0.653477273,100.4511759,0.114278926,0.339297,0.030807,0.701551,0.315105,0.489181,0.5905,0.705,0.714,0.568887,0.1,0.366666667,0.766666667,1,-66.1,10.26,0.784343398,0.80190194,0.379697142,0.807577552,0.871238418,0.96969313,-1096.6,650.44,0.661204904,0.06720186,0.543750279,0.790919036,0.995272784
ENST00000262178,6474.07007,0.08090615,0.06796117,0.0776699,0.08090615,0.08090615,0.08090615,0.07119741,-0.5593023,1.41499422,-0.4797694,-1.6291141,-2.64863,0.16350626,0.10901904,0,0.00970874,0.06472492,0.06148867,0.05177994,0.05501618,0.02265372,0.19417476,49478.2184,8.29471188,0.11872146,50.9596347,0.28767123,31157.4344,8901.31155,8669.60526,13586.5176,0.28568821,0.27825158,0.43606022,0.60045662,0.01369863,0.05251142,0.00456621,0.10045662,0.2283105,0.202,49.63,0.37,0.008,0.523462069,41.83511046,0.057783302,0.389204,0.09258,0.638293,0.363966,0.478282,0.5745,0.559,0.654,0.461856618,0.2,0.4,0.533333333,0.666666667,-43.6,26.09,0.748852309,0.64043274,0.425159481,0.58227061,0.71472678,0.776600231,-654.3,539.29,0.579268601,0.00265199,0.452350873,0.730790097,0.9986567
ENST00000393752,1461.07611,0.05605381,0.05381166,0.05605381,0.05605381,0.0470852,0.05605381,0.04932735,-1.7924314,0.36819565,1.73059315,-0.1099804,0.24943393,-1.758352,3.90958741,0.0426009,0.03587444,0.02242152,0.0426009,0.08071749,0.11210762,0.03587444,0.25336323,49292.8399,8.6358141,0.10313901,37.0036099,0.33452915,36415.9647,10330.986,9877.62198,16207.3567,0.28369387,0.27124428,0.44506185,0.60762332,0.01345291,0,0.00448431,0.06726457,0.30717489,0.19,52.18,0.553,0.013,0.593755459,77.13465674,0.084300171,0.345746,0.039444,0.755865,0.328208,0.489643,0.534,0.389,0.444,0.476710335,0.1,0.4,0.566666667,0.8,-42.2,14.47,0.74707785,0.766247337,0.616508846,0.7143596,0.83310977,0.88643505,-856.42,704.76,0.616236456,0.08921531,0.513662085,0.732605139,0.997449721
ENST00000616874,597.705767,0.05543237,0.05321508,0.05321508,0.05099778,0.05543237,0.04878049,0.0443459,0.41304444,-1.2291163,-1.9876841,0.2276891,-3.5383789,0.2454795,2.67243591,0.09534368,0.01552106,0.02882483,0.03325942,0.08203991,0.10643016,0.03991131,0.23725055,49291.8641,6.19285831,0.10643016,51.4335033,0.41286031,37680.3691,9300.49922,9323.69951,19056.1704,0.24682612,0.24744183,0.50573205,0.61419069,0.01330377,0,0,0.07982262,0.29268293,0.242,49.25,0.629,0.019,0.644871795,43.52499173,0.139951742,0.423556,0.078886,0.681288,0.370794,0.53583,0.5155,0.578,0.728,0.503205128,0.3,0.466666667,0.566666667,0.733333333,-19.9,44.44,0.549119225,0.549767657,0.352910513,0.455028578,0.65205686,0.783801284,-266.1,281.06,0.55776686,0.04117909,0.43562033,0.703260696,0.994583983
ENST00000304402,909.112396,0.05773672,0.05542725,0.05080831,0.05773672,0.05311778,0.05311778,0.05773672,-0.524164,-1.8991266,2.6268909,-2.0468983,-1.5146133,-1.1246593,-0.3766282,0.09930716,0.03464203,0.02771363,0.01847575,0.08775982,0.17090069,0.02540416,0.15011547,49264.9158,9.42916203,0.09237875,42.6549654,0.39376443,33434.7513,9699.69684,8800.05706,14934.9974,0.29010824,0.26320091,0.44669085,0.65127021,0.01385681,0,0,0.12933025,0.20554273,0.183,52.22,0.341,0.017,0.50555991,154.3811662,0.086488048,0.281563,0.006669,0.761936,0.161651,0.468154,0.5965,0.619,0.444,0.37357716,0.1,0.266666667,0.466666667,0.833333333,-31.9,37.84,0.402924448,0.586748466,0.180978755,0.53060809,0.70734372,0.88007249,-1284.8,1423.48,0.56005178,0.00204036,0.437937404,0.701663317,0.997987837
